,username,tweet
816,RasimOzan_K,"140journos’un “tarih tekerrür” belgeseli ve bu esere dair yorum yapan Ali Babacan üzerine bu dokümanterin YouTube sayfasında açıkladığım kanaatlerim aşağıdadır... Üçüncü Bölüm...
@140journos @alibabacan @barissoydan https://t.co/TSZDymwN5M"
817,RasimOzan_K,"140journos’un “tarih tekerrür” belgeseli ve bu esere dair yorum yapan Ali Babacan üzerine bu dokümanterin YouTube sayfasında açıkladığım kanaatlerim aşağıdadır... İkinci Bölüm...
@140journos @alibabacan @barissoydan https://t.co/vh18hGaeE9"
818,RasimOzan_K,"140journos’un “tarih tekerrür” belgeseli ve bu esere dair yorum yapan Ali Babacan üzerine bu dokümanterin YouTube sayfasında açıkladığım kanaatlerim aşağıdadır... Birinci Bölüm...
@140journos @alibabacan @barissoydan https://t.co/3SfS1XYV9V"
819,RasimOzan_K,Wellington’un yaptığı hareket net penaltı. Tiyatro devam ediyor!!!
820,RasimOzan_K,Ante Kulusic hattrick yapar birazdan...
821,RasimOzan_K,"Kayra kardeşim sana gün içinde cevap yazacağım, şimdi bizim ikizlerin bir işi var, ikizlerimle ilgileniyorum. Merak etme seni de cevaplayacağım... Hararetle savunduğun kripto para meselesine yanıt vereceğim... https://t.co/qtY17fpUN3"
822,RasimOzan_K,Elektrikli bisiklet kiralama şirketlerinde bile sert düzenleme vardı. 500 bin TL’nin altında sermaye ile scooter kiralama şirketi bile kuramıyordunuz! Ama istediğiniz gibi kripto para borsası kurup halktan para toplayabiliyordunuz Türkiye’de. 1982 bankerler rezaleti gibiydi ortam https://t.co/ASx5TbJFcq
823,RasimOzan_K,"Bilalcim, maalesef tarih yine tekerrür ediyor. Çiftlikbank vs. İnşallah bu sefer daire paralarını kripto varlık borsalarına yatırmadınız! Yatırdıysanız paranızı o platformlardan vergisiz çekip bankalara, borsaya, değerli metallere yatırabilirsiniz. 30 Nisan 2021’e kadar süre var. https://t.co/Akpji9JnPu https://t.co/GCPqQwMhjt"
824,RasimOzan_K,"Sefercim, Biden ve Yellen’in kripto para borsalarına bakışı da bugün Türk Devleti’nin yönetmeliği ile tamamen aynı. Külliyen olumsuz bakıyorlar. ABD ve AB’de 2021 içinde böyle bir sert yönetmelik geleceği açık. Ordu tekeline sahip Devletleri, Bitcoin ve alt-coinler mağlup edemez. https://t.co/39iwzj5Tcg https://t.co/AkaYf9kL6Y"
825,RasimOzan_K,"Arkadaşlar bugün Devlet, kayıtdışı kripto varlıklarla ilgili “Regülasyon yapmıyorum, yasaklıyorum” mesajı verdi. “Kripto para ile her türlü ürün ve hizmet alımı yasaklandı” demek çok geniş bir yelpazedir. Ama 30 Nisan’a kadar kazançlarınızı bankalara vergisiz aktarabilirsiniz... https://t.co/LTwYYlV3w1"
826,RasimOzan_K,"1982’de Bakan Kaya Erdem, pıtrak gibi patlayan banker şirketlerine dair “Halkımız kumar oynamıştır” demişti ve bankerler sistemi çökmüştü. Bugün Lütfi Elvan’ın yönetmeliği de pıtrak gibi patlayan kripto para borsalarına dair 1982’de Kaya Erdem’in açıklamasıyla bire bir aynıdır. https://t.co/fxpGiNwnIE"
827,RasimOzan_K,"Daha dün Ertuğrul Özkök’le konuştuk, bu konuda yazı yazmıştı. Bu kripto para borsaları 1982 Bankerler Krizi gibi olacak, bir günde bir yönetmelikle çökerler, yurttaşlarımız mağdur olacak Özkök dedim. Bu sabah uyandık ve bu iş bitti. Kripto paralar fiilen yasaklandı. Durum ciddi.. https://t.co/EbnRBK9DBn"
828,RasimOzan_K,"Can Dostum, ağabeyim ve Fenerbahçe’nin sembol şahsiyetlerinden Abdülkerim Durmaz da Kovid-19 belasına yakalandı. Maalesef Apo abimiz de koronavirüs pozitif. Fakat Karagümrüklü Abdülkerim bu hastalığı da mağlup edecektir. Bizler de sonuna kadar Büyük Fenerbahçeli’nin yanındayız. https://t.co/u9dp6m0keh"
829,RasimOzan_K,Tiyatro sezonu :)
830,RasimOzan_K,2021-2022 futbol sezonunu YABANCI HAKEMLER yönetmeli. Aksi takdirde futboldan soğumak üzereyiz. Bu kadar kötü yönetilen maçlara şahit olduk yıllarca. Türk futbolunu YABANCI HAKEMLER yönetsin artık!!!
831,RasimOzan_K,Beşiktaş’ın 3. golünden önce el var! Dün Babel el ile temas etti diye gol iptal oldu. Şimdi bu hakemin ne acelesi varsa hemen santra yaptırdı. Var nerde???
832,RasimOzan_K,Kerem Aktürk’ün ayak topuğuna bariz müdahale var. Başka maçlarda ağır çekimde izlenilen pozisyonlar var. Fakat bu pozisyon ağır çekimde neden gösterilmedi? Yarın sabah Galatasaray yönetimi acil toplanıp VAR ve maç hakemi hakkında başvurabileceği tüm mecralara başvurmalı.
833,RasimOzan_K,"Mustafa Muhammed’e ilk basit faulünde direk sarı kart veren hakem, gözünün önündeki Lens’in Yedlin’in ayak bileğine sakatlamaya yönelik basmasına DEVAM dedi. Yazıklar olsun!!! https://t.co/Cxq5VkanYB"
834,RasimOzan_K,Lens’in kırmızı kart görmesi için Yedlin’in ayağının kırılması gerekiyordu herhalde.
835,RasimOzan_K,Haydi Cimbom! #SenŞampiyonOlacaksın
836,RasimOzan_K,Show TV’de Ali Sunal’ın “Güldür Güldür” ekibinin hazırladığı ROK taklit skecine kahkaha attım. Bana sağlam giydirmişler :) Beni yerden yere de vursa mizahçıların ifade özgürlüğünü sonuna kadar savunuyorum. Yeter ki başarılı komedi olsun. Tebrikler Güldür Güldür’cüler.. @CumaObuz5 https://t.co/LwKGIiQvFl
837,RasimOzan_K,"Bu muhtıraya karşı sivil hükümetin yanında dimdik duran MHP Lideri Devlet Bahçeli geçtiğimiz Pazar günü telefonla beni aradı. Bu muhtıra olayına dair çok verimli sohbet ettik. Devlet Bey ile bu vahim hadiseyi analiz ettiğimiz çerçeve bire bir örtüşüyordu.

https://t.co/UyDF97DDhN https://t.co/TLZtFhiiDA"
838,RasimOzan_K,"104 tekaüt amiral saçmasapan bir geceyarısı muhtırasıyla resmen ve alenen seçilmiş hükümete ve Türkiye'nin Lideri Başkan Recep Tayyip Erdoğan'a parmak salladılar. 1 haftadır ülkemiz bunu konuşuyor. 104 amiral sivil hükümete alenen ültimatom vermeye kalktı

https://t.co/UyDF97DDhN https://t.co/u4BJFiGW2L"
839,RasimOzan_K,"Show’da Ali Sunal’ın Güldür Güldür ekibinin hazırladığı ROK taklit skecine koptum. Bana sağlam giydirmişler:) Beni yerden yere de vursa mizahçıların ifade özgürlüğünü sonuna kadar savunuyorum. Yeter ki güldüren, iyi komedi olsun. Tebrikler Güldür Güldür’cüler @SunalAli @ipekmahir https://t.co/rySbUQ9EBx"
840,RasimOzan_K,1959 yılı öncesi ile ilgili çok önemli bir fotoğraf var. Bol kahkahalı bir yayın geliyor :) Herkes ekran başına başlıyoruz...  #derinfutbolcuyuz
841,RasimOzan_K,"Amirallere gözaltılarla ilgili görüşlerimi Cüneyt Özdemir Youtube kanalında açıkladım... @cuneytozdemir
https://t.co/55TSrQ8ZKg"
842,RasimOzan_K,Birazdan Amirallere gözaltılarla ilgili görüşlerimi Cüneyt Özdemir Youtube kanalında canlı yayında açıklayacağım https://t.co/UpPtixLM6M
843,RasimOzan_K,"Bravo Meral Akşener! 104 amirali yerin dibine soktu, hepsine zevzek dedi. Bu amirallerin muvazzafken vatansever olmadıklarını ortaya koydu. Çok samimiyetle bu 104 amirale öfkeliydi Akşener. CHP lideri Kemal Kılıçdaroğlu’ndan da böyle net demokrat açıklama bekliyor Türk milleti. https://t.co/evUvTR9fgc"
844,RasimOzan_K,@BilalKovancila5 :)
845,RasimOzan_K,Sevgili Aytaç Kara seni Esenler Otogarı’nda beklediğim için özür dilerim. Artık Galatasaray olarak seni özel jetle aldıracağız...
846,RasimOzan_K,Yeniden söylüyorum... Muvazzaf destekli bu amiral ayaklanmasının esas sebebi o bildiride yazan Montrö değildir. Bu bildirinin sebebi 70 sayılı 6 Şubat 2021 kararnamesidir. Bugünkü twitlerimi okuyanlar hakikati anlar. Bizzat konuştuğum Devlet Bahçeli’nin sert tavrı %100 haklıdır. https://t.co/wdTofmpNxR
847,RasimOzan_K,"Böyle kritik günde, bu amiral ayaklanmasının ortasında hiç tereddüt etmeden dimdik başkaldıran adam Devlet Bahçeli. Hem de o hadsiz amiralleri tir tir titreten bir korkusuz yiğit tavrıyla. Ama bu hengamede de beni arayıp, tespitlerimden ötürü kutlayacak kadar da nezaket sahibi... https://t.co/t66y7XikG6"
848,RasimOzan_K,"Şimdi Sayın Devlet Bahçeli ile telefonda konuştuk. Devlet Bey demokrasi için dimdik duruyor. Tüm yaşananları mükemmel tahlil ediyor. Kendisi twitlerimden sonra beni arama ve kutlama nezaketinde bulundu. AK Parti, Devlet Bey’in yazdıklarını hayata geçirmeli, tehdit ciddi ve acil. https://t.co/674gNeDsMB"
849,RasimOzan_K,"Bu bildiri olayının demokrasi kahramanı Devlet Bahçeli ve MHP’dir. Bravo Devlet Bey, bravo MHP. Helal olsun. İşte demokratik cesaret budur. Devlet Bey’in yazdıkları AK Parti hükümetine rehber olmalıdır. Tekaütler değil kimi muvazzaflardan gelen tehdit vardır. Twitlerimi okuyunuz. https://t.co/FHdfJVX5jm"
850,RasimOzan_K,Fakat 6 Şubat 2021 sonrası ikinci subay grubu  “Tasfiye edileceğiz” paniğine kapıldı ve bu ister istemez ikinci ve üçüncü grupları yakınlaştırdı. Muvazzaflar tekaütlere gaz verdi. Nitekim bu bildiriye sosyal medyada yurtdışındaki FETÖ firarisi subay hesapları çok destek veriyor. https://t.co/NPSRCpuFSO
851,RasimOzan_K,"Daha önce de defalarca yazdım, TSK’da şu an üç grup var. 1. Milliyetçi-muhafazakar subaylar 2. Ulusalcı-solcu subaylar 3. Atatürkçü gözüken FETÖ kalıntıları. Aslında ilk iki grup da Anti-FETÖ hassasiyette müttefiktir. Fakat 6 Şubat 2021 sonrası işler karıştı. 2. Grup panik oldu. https://t.co/zuYPLkx9wM"
852,RasimOzan_K,"Tüm bu askeri hareketliliği, kimi muvazzaflar tarafından gaz verilen tekaütleri adım adım takip eden DEVLET aslında lisan-ı münasiple kimi meslektaşları aracılığıyla sivil otoriteye başkaldıran bu amiralleri uyardı ama 9 Mart-28 Şubat’ı andıran bu bildiriyi yine de yayınlandılar. https://t.co/dJI9loOA7J"
853,RasimOzan_K,Bu tekaüt 103 amiral ve daha da fazlası 6 Şubat’tan bu yana whatsapp ve email gruplarında birbirilerini dolduruşa getiriyorlardı. Esas bu 103 tekaüte gaz veren de muvazzafların ta kendisiydi. DEVLET de tüm bu whatsapp-email vs askeri hareketlilik trafiğini adım adım izliyordu. https://t.co/vpDGeTDa4t
854,RasimOzan_K,6 Şubat 2021 Kararnamesi TSK için tüm tayinlerde ve terfilerde tamamen MSB’yi yani sivil otoriteyi yetkili kılıyordu. General-Amirallerin kendi kadrolarını belirleme özerkliğini tamamen kaldıran bir kararnameydi. Özellikle ulusalcı subaylarda bu bir panik ve ayaklanmaya yol açtı. https://t.co/cAiWC3nj1X
855,RasimOzan_K,103 amiralin bu geceyarısı bildirisinin esas sebebi 6 Şubat 2021 tarihinde yayınlanan Cumhurbaşkanlığı Kararnamesi’ne isyandır. Bu bildiriyle bu rahatsızlık kamufle edilmeye çalışılıyor. Amiraller kendi whatsapp-e-mail gruplarında birbirilerini gaza getirdiler ve netice bu oldu. https://t.co/i23LqzL43q
856,RasimOzan_K,Evet Abdülkerim abi lezzetlidir Hatay künefesi. Fakat künefeyi yedikten sonra soğuk su iç anca keser harareti. Başvurduğunuz 1959 yılı öncesi eski şampiyonlukların alınmasının reddini duyduğunda ve yine Galatasaray’ın 3 şampiyonluk gerisinde olduğunu anladığın an içeceğin gibi :) https://t.co/h8kJMLHwLJ
857,RasimOzan_K,Hatayspor’u bu güzel oyunu karşısında tebrik ederim. Bu maç sabaha kadar oynansa Galatasaray galip gelemezdi. Galatasaray lige havluyu atmış. Bu futbolla ne 8 kapanır ne 18. Kimse kusura bakmasın.
858,RasimOzan_K,"Büyük romancılarımız Oğuz Atay ve Orhan Pamuk'a dair gazete köşemde kaleme aldığım yazılar kimi ulu-solcuları çok rahatsız etmiş. Soner Yalçın tarzı ulu-solcular bana küfürler yağdırıyorlar. Yazının Pamuk kısmından da ziyade Atay bölümüne takılmışlar...

https://t.co/nm3eQpd1DT https://t.co/GzyUzt0HJD"
859,RasimOzan_K,"Hollanda zaferinden sonra Norveç zaferi muhteşem. Bu milli takım 2022 Katar’a kesin gidecek. Şenol Güneş ile 2002 ruhu geri döndü!! 2002’den 20 sene sonra 2022 Dünya Kupası Finalleri’nde tıpkı 2002 gibi yine Şenol Güneş yönetiminde, bu performansıyla Türkiye final oynar final..."
860,RasimOzan_K,"Soner Yalçın Sözcü’de dün bir yazı yazmış. Odatv’de de “Orhan Pamuk ile ahmaklaştırma” manşeti atmış. Yeni romanı çıkmış Pamuk’a iftira atıyor ve bana da laf çarpıyor. Ben de bugün kendisine yanıt verdim. Fazıl Say aslında en güzel cevabı veriyor Soner’e.

https://t.co/NbccyoN3eE https://t.co/j4dynTDmbk"
861,RasimOzan_K,"Tansu Çiller’in Dışişleri Bakanı olarak atanma ihtimali, Aydın Doğan ve Dinç Bilgin’in yeniden medya imparatoru, Ertuğrul Özkök’ün Hürriyet Gazetesi’ne, Zafer Mutlu’nun ise Sabah Gazetesi’ne yeniden genel yayın yönetmeni olma ihtimali kadardır.
(9 sene önceki bir davetten...) https://t.co/8mDGM0kR3C"
862,RasimOzan_K,Bravo Fazıl Say... İşte bir büyük sanatçı diğer büyük sanatçının önemini ve kıymetini nasıl da biliyor... İkisi bambaşka siyasal düşünceye sahipler ama ikisi de büyük sanat adamı. Mühim olan da bu! Amcam Önder Kütahyalı’nın her zaman desteklediği Fazıl Say’a dair de yazacağım... https://t.co/dSSnGaxd25 https://t.co/KFppkkw2h1
863,RasimOzan_K,Onu asma bunu as odana Erol Bulut https://t.co/2OK0nuGvnE
864,RasimOzan_K,Taylan Antalyalı kardeşim de milli oldu sonunda. Çok mutluyum.
865,RasimOzan_K,"We have Burak Yılmaz, they don’t..."
866,RasimOzan_K,Bravo milli takım. Hollanda’ya adeta sahayı dar ettiler. Teknik ve akıllı oyun 3 puanı getirdi.
867,RasimOzan_K,"“Tutunamayanlar” Türk romanında devrim yapmış bir roman. Hatta diyebilirim ki Orhan Pamuk fenomeni de bu devrimin çocuğudur. Oğuz Atay, kendisine kadar gelen ""Türk roman estetiği"" nin tümüyle dışında kalan bir estetik anlayışı bu ülkeye getirmiş bir adam.

https://t.co/Bi79Xstjgp https://t.co/E1YsNnxDIv"
868,RasimOzan_K,"Bizzat Atay'ın Günlük'ünden alıntılarsak ""İlerici, gerici, her türlü akımların tekelini ellerinde tutan bir küçük aydın yarı-aydın çetesi"" ve ""Kültür gansterleri,""ydi bu solcu tipler...

https://t.co/Bi79Xstjgp https://t.co/m9sQLBFycT"
869,RasimOzan_K,"Estetik değerleri, edebi kıymetleri paramparça eden, bugün hiçkimsenin okumadığı içi boş, ucuz ve rezil solcu romanları baştacı eden bir edebiyat teröristleri güruhu egemendi 70'ler Türkiyesi'ne.

https://t.co/Bi79Xstjgp https://t.co/lVOG5Hx0ue"
870,RasimOzan_K,"50 yıl önce yayınlanan başyapıtı Tutunamayanlar'la beraber Türk romancılığında devrim yapan Oğuz Atay'ı ağır çekim bir cinayetle öldürdü 70'lerin edebiyat teröristleri dersek yalan olmaz. 90'lardan itibaren Pamuk'a da benzerini yapmak istediler.

https://t.co/Bi79Xstjgp https://t.co/5mQK1SOJ2i"
871,RasimOzan_K,"43 yaşındaki ölümünün önemli sebeplerinden biri şüphesiz ki 70'lerin bu sözde sol edebiyat terörizmiydi diye düşünüyorum.Türk edebiyat tarihinin Orhan Pamuk'tan sonraki en büyük ikinci romancısı olduğunu düşündüğüm Oğuz Atay'ı mahvetti bu sözde solcu takım
https://t.co/Bi79Xstjgp https://t.co/DSSAkQK8xw"
872,RasimOzan_K,"Kendisi de evrensel anlamda özgürlükçü bir solcu olan Atay, kendisine yapılan bütün bu haksızlıklardan, çapsız saldırılardan ruhen ve manen çok olumsuz etkilenmişti.

https://t.co/Bi79Xstjgp https://t.co/vtWdYWESPe"
873,RasimOzan_K,"Kemalizm ile Marksizmin akılalmaz tuhaflıktaki bileşimi sonucu oluşan 70'lerin ortalama Türk solcu aydın tipi, adeta Oğuz Atay'ın canına kıymıştı.

https://t.co/Bi79Xstjgp https://t.co/FHH7lWa5JN"
874,RasimOzan_K,"Orhan Pamuk'a da çok çektiren Türk edebiyat ortamının 70'lerde büyük romancımız Oğuz Atay'a yaptıklarına biraz daha devam ederek, oradan Orhan Pamuk olayına gelmek istiyorum.

https://t.co/Bi79Xstjgp https://t.co/yaHWFV6Dyr"
875,RasimOzan_K,"Veba Geceleri, 1900-1901 yıllarında Girit-Kıbrıs-Rodos civarlarındaki kurgusal bir Osmanlı vilayetinde Sultan Hamid'in saltanatında geçen bir roman. Çok akıcı, sürükleyici, insanı bilgi iştahıyla dolduruyor. T24 söyleşisi de güzel. Benim yazımı da okuyun.

https://t.co/efZ6gooT4j https://t.co/bPZzov27D1"
876,RasimOzan_K,"“Veba Geceleri” bugün çıktı. Hiç beklemeden alın. İlk güne has indirim kampanyası da var. Edebiyat münekkitleri daha doğru değerlendirecektir ama bence Orhan Pamuk’un en güçlü romanıyla karşı karşıyayız. Son köşe yazım da “Becoming Orhan Pamuk” üzerine...

https://t.co/efZ6gooT4j https://t.co/cjUq7r3OMt"
877,RasimOzan_K,"Şimdi tüm bu politik-ekonomik karmaşayı boşverin... Orhan Pamuk’un “Veba Geceleri” romanı yarın tüm kitapçılarda satışa sunuluyor. Koronavirüs salgın günlerinin ruhuna çok uygun YKY yayınlarından çıkan bu romana, Oğuz Atay’a ve Murat Belge’ye dair yazdım.

https://t.co/efZ6gooT4j https://t.co/wADZPWDDvU"
878,RasimOzan_K,Yayındayız. Herkes gelsin... https://t.co/AOTCU52sJd
879,RasimOzan_K,İyi ki İrfan Can Kahveci bize gelmemiş...
880,RasimOzan_K,Bu haftaki iç saha mağlubiyetimiz biz taraftarların yüzünden oldu bence. Bu hafta Fenerliyiz dedim Fenerbahçe gibi iç sahada yenildik :) Ama kesinlikle bugün Fenerbahçe Beşiktaş’ı mağlup edecek. Bugün Fenerbahçe’nin kazanması Galatasaray’ın şampiyonluk meşalesinin alev almasıdır.
881,RasimOzan_K,Haklısın kardeşim https://t.co/QASFlWaF9V
882,RasimOzan_K,"Bana göre imkansız Ağbal’ın Hazine-Maliye Bakanı yapılması. Boş laf bu. Ama eğer öyle yanlış bir karar verilirse de rezalet olur. Bu rezalete de muhalefet ederim. Baskı görürüm, susturulurum vs o ayrı. Yanlış kararı alkışlayamam. Bu derece öngörülemezliği Türk ekonomisi kaldırmaz https://t.co/5IMzdN3NfI"
883,RasimOzan_K,"Bu uyarıları her yaptığımda baskı gördüm, reel ekonomiyi boğan her Naci Ağbal adımında muhalefet etmemem için tepeme binildi. O yüzden çok sık bu konuyu işleyemedim. Cüneyt Özdemir bugün Naci Ağbal mevzusunu konuşmak için beni yayına davet etmiş ama çok geç gördüm, katılamadım. https://t.co/GtAZg0DfnK"
884,RasimOzan_K,"Çok ilginç ve büyük ölçüde isabetli bir analiz yazısı Barış Soydan’dan. Muhalif olun yada olmayın ama önce politik ve ekonomik manzarayı doğru fotoğraflayın. İsmi lazım değil bir muhalif ekonomi gazetecisi Naci Ağbal, Pazartesi Hazine-Maliye Bakanı olacak dedi yahu, bunlar uçmuş https://t.co/k6alm8Rqi9"
885,RasimOzan_K,"Artık faiz artırmak yok. Kademeli şekilde faizler inecek. Londra tefecilerinin istediklerini yapmak yok. Değerli TL ile ithalatı ve cari açığı patlatmak yok. Üretim ve ihracat için kredilere kolay, ucuz, bol ulaşım var. Şahap Kavcıoğlu dönemi başlıyorr!!
@barissoydan @laplace2011 https://t.co/NuFdC8GNhj"
886,RasimOzan_K,"Merkez Bankası’nın yeni Başkanı Şahap Kavcıoğlu, iktisadi ve mali felsefesini bu yazıda mükemmel özetliyor. Aynen katılıyorum. “Dünyada negatif faiz söz konusu iken bu ülkenin önemli ekonomi yazarlarının, bankacılarının yüksek faizde istikrar aramaları gerçekten üzücü bir durum” https://t.co/0WHqoMOJe1"
887,RasimOzan_K,"Dünyanın küresel hiper-enflasyona doğru koştuğu açıkken Naci Ağbal Londra tefecilerinin istediği tüm sert faiz artışlarını yaparak Türkiye’de enflasyonu boğabileceğimiz yanılgısına kapıldı. Oysa sadece reel ekonomiyi boğdu Ağbal. Hep uyarmaya çalıştık, sonu böyle olacağı belliydi https://t.co/kU9RAyRGi6"
888,RasimOzan_K,Naci Ağbal rezerv argümanı ile MB Başkanı oldu ama dolar 6.90’a kadar düştüğünde bile rezerv toplamaya başlamadı. Daha da düşürebilirim zannetti ve bu yüzden Londra tefecilerinin arzuları ekseninde davranmaya devam etti. O arada ithalat patladı. Bu geceyarısı da kamyon devrildi! https://t.co/07GShLwT06
889,RasimOzan_K,Hem öncesinde hem de en son 8 Şubat 2021’de yazdıklarımla Naci Ağbal’ın yolunun yol olmadığını yazmıştım. Londra’daki çakallar ne isterse yaptı Naci Ağbal. Sıcak para tefecilerinin her arzusunu yapmak reformculuk değil reel ekonomiyi kurutmaktı ve bu yol sonunda duvara tosladı. https://t.co/isT4EjDxyU https://t.co/EQUD50Unab
890,RasimOzan_K,Maç biteli 2 saat oldu hala kendime gelemedim. Bu kadar rezalet bir futbol oynayamazdık. Galiba bu takım şampiyon olmak istemiyor. Şampiyonluğa koşan bir takım bu kadar kötü bir futbol OY-NA-YA-MAZ !
891,RasimOzan_K,"Bu hafta ben hepsinden daha fazla Fenerbahçeliyim. Çünkü Galatasaray’ımın şampiyonluk yolunda menfaati için Fenerbahçe’nin kazanması şart :)
https://t.co/Csp09FauMs https://t.co/JaYbi16mV9"
892,RasimOzan_K,"İşte o tarihi video yayında... @onuryildiztv 
https://t.co/Csp09FauMs https://t.co/FsiBkmkCWC"
893,RasimOzan_K,Bu akşam Beyaz Futbol YouTube kanalında büyük sürpriz var. Tarihi yayın olacak... @onuryildiztv https://t.co/J8MrdYf4A7
894,RasimOzan_K,"Son dönemde yargı ve bürokrasi içinden seçilmiş sivil hükümete karşı başkaldırılar, hakaretler artmaya başladı. İşte bu Savcı Özcan Gündüz bunun örneği, başka misaller de var. Mevcut sivil otorite bu vesayetçi memur ve savcı zihniyetine haddini bildirmek zorundadır @suleymansoylu https://t.co/vYQgYunFC4"
895,RasimOzan_K,"Cumartesi günü Aydın Doğan’ın can dostu, hoşgörü abidesi insan Taylan Bilgel’in cenazesinde Zincirlikuyu’da Ali Koç ile karşılaştık. Aramızda geçen diyalog bu videoda. Biz Galatasaraylılar da moralmen çökmüş Ali Koç gibi FB’lilere hoşgörü ile yaklaşmalıyız. MHK detayına dikkat! https://t.co/S2V8L61UtQ"
896,RasimOzan_K,Başladık :) #beyazfutboldasın
897,RasimOzan_K,Fenerbahçe’li kardeşlerim bu böyle yürümez. Gustavo falan da değil eksik. Tek eksik KLOPP İSMAİL. Eyy Ali Koç Fenerbahçe’li kardeşlerimin üzülmesine tahammül edemiyorum. Getir KLOPP İSMAİL’İ bitir bu çileyi... https://t.co/ewMLtvERzI
898,RasimOzan_K,Fenerbahçe kalecisi Altay Bayındır’ı tebrik ederim. Fenerbahçe’nin fark yemesine engel oldu. Bravo 👏🏻 👏🏻👏🏻
899,RasimOzan_K,"İşadamı Taylan Bilgel, nam-ı diğer Sarı Taylan vefat etmiş. Aydın Doğan’ın Bodrum’daki evinde tanışmıştık, çok hoş sohbet, tatlı adamdı. Zaten her zaman Aydın Doğan’ın yanında olurdu. Koyu Demirelciydi. İyi Fenerbahçeliydi. Yaşam deneyimi zengin bir insandı. Allah rahmet eylesin. https://t.co/mqApm6OjCk"
900,RasimOzan_K,"Medyanın çok büyük çoğunluğu kadına şiddet meselesinde asla namuslu değil. Türk medyası kadın döven erkeklerle dolu. Karısının kafasını duvara çarpanlar, golf sopasıyla kadın dövenler, her türden rezalet var. Bu tipler kadına şiddete karşıymış! Hadi ordan!
https://t.co/Ivy7wEgFyF https://t.co/ONoWZHPSUp"
901,RasimOzan_K,"Şampiyonluk yolunda Belhanda’nın sözleşmesi sezon içinde bana göre fesih edilmemeliydi, sezon sonu beklenmeliydi bence. Kazanılan son 2 şampiyonlukta büyük rolü olan, 2 sene üst üste Kadıköy galibiyetinde büyük rol oynayan bir oyuncuya bu yapılmamalıydı..."
902,RasimOzan_K,Galatasaray taraftarı takımına katkı veren futbolcuları asla unutmaz. Yeri geldi şampiyonluklarda büyük rol oynadın. Yeri geldi kötü sezon geçirdin. Ama bu taraftarın kalbinde her zaman var olacaksın. Bundan asla şüphen olmasın. Hoşçakal @ynsbelhanda ... https://t.co/KGOjT5vOHc
903,RasimOzan_K,https://t.co/JHLsagFqfl
904,RasimOzan_K,Adaşım... Çok büyük sanatçıydı... Çok büyük oyuncuydu... Benim ile ismi karıştırılıp çok küfür yedi ama her zaman bu vaziyetin bile geyiğini yapma erdemini gösterdi. Çok güldük bu durumlara. Adaşım Rasim Öztekin’i kaybettik. Çok üzgünüm. Şimdi artık tek Rasim olarak kaldım... https://t.co/nC7kg0Ltx0
905,RasimOzan_K,Geçmiş olsun Pelkas çok üzüldüm. Umarım bir an önce dönersin sahalara...
906,RasimOzan_K,90 dakika oyunu sabote etmek için çıkan bir takıma karşı 2 puan kaybettik. Bravo takım oyun için bravo Falcao...
907,RasimOzan_K,Beşiktaş’ın attığı ilk golden önce Gaziantep’li oyuncuya bariz faul var. DeSouza’nın attığı dirsek Muhammed’in dirseğiyle aynı kart dahil yok. Rosier ayak bileği kanatırcasına faul yapıyor kart yok. Lig bitene kadar TİYATRO izlemeye devam...
908,RasimOzan_K,"12 Mart 1971 askeri darbesinin 50'inci senesini idrak edeceğiz. 12 Mart deyince toplumun aklına üç idam geliyor. Tıpkı 27 Mayıs deyince de üç idam akla geldiği gibi. Deniz Gezmiş, Yusuf Aslan ve Hüseyin İnan... Bugün köşemde bitmeyen trajedimizi yazdım...

https://t.co/qG6ojFsvIh https://t.co/WaUXo4PifO"
909,RasimOzan_K,Antalyaspor’un daha iyi oynamasına ve 2 net penaltısının verilmemesine rağmen Fenerbahçe şampiyonluk yolunda altın değerinde 1 puan kazandı!
910,RasimOzan_K,Antalyaspor’un net penaltısını veremediler. Yazıklar olsun! Bu hakemlerle bu lig bitmez!
911,RasimOzan_K,Beyaz Futbol markasının ünü artık Edirne sınırlarını aştı. Yunanistan’ın en büyük ve en popüler kanalı Skai TV’de Beyaz Futbol’da bu Pazar gecesi yaşananlar konuşulmuş. Beyaz Futbol programı Yunan izleyiciye detaylı anlatılmış. Sonunda laf Cumhurbaşkanı’na bile gelmiş :) İzleyin. https://t.co/wFgT71cdqe
912,RasimOzan_K,"Rusya devletinin resmî yayın organı Sputnik benimle Galatasaray taraftarlığına dair bir röportaj yaptı. Kızlarım da çekimde benimle birlikte bulunmak istediler...

https://t.co/E0qiYrxcto https://t.co/26rArlj3F8"
913,RasimOzan_K,"Bu ligin iyi hakemi yok kardeşim. HAKEMİ, VARI, AVARI, DAVARI hepsi kötü. Hepsinin kimyası bizim ligde bozuluyor. YABANCI HAKEM gelmek zorunda yoksa bu kaos devam edecek. Bhutan Ligi’nin hakemleri gelse bile mevcut durumdan daha iyi netice verir."
914,RasimOzan_K,Sakin ol şampiyon!! Bugün mağlup olsan da Mayıs’ta Galatasaray’ı şampiyon yine sen yapacaksın Fatih Terim... Bugün muharebeyi kaybettin ama Büyük Harb Mayıs’ta... Bu savaşı sen kazanacaksın... Asla yalnız yürümeyeceksin... https://t.co/kUKCplccDc
915,RasimOzan_K,Operasyon VAR !
