,username,tweet
262,acunilicali,İşte Survivor 2020 Ünlüler ve Gönüllüler takımı. Tüm yarışmacılarımıza başarılar dilerim.. Survivor 16 Şubat’ta TV8’de başlıyor.. #Survivor #Survivor2020 #SurvivorÜnlüler #SurvivorGönüllüler #TV8 #ÜnlülerGönüllüler #SurvivorÜnlülerGönüllüler #YeniSezon
263,acunilicali,"Van'ın Bahçesaray ilçesinde çığ düşmesi sonucu hayatını kaybeden vatandaşlarımıza ve şehitlerimize Allah'tan rahmet, yaralılara acil şifalar dilerim."
264,acunilicali,"Yayınımıza bağlanarak, kampanyamıza hem maddi hem de manevi destek veren İçişleri Bakanımız Sayın Süleyman Soylu’ya ve Dışişleri Bakanımız Sayın Mevlüt Çavuşoğlu’na bir kez daha gönülden teşekkür ediyorum. https://t.co/rGQMfyI73B"
265,acunilicali,"Pazar akşamı ülkece çok anlamlı bir kampanyayı hayata geçirdik. Böyle anlamlı bir gecede paylaşılan bu kadar güzellik varken, yayınımıza bağlanan İçişleri Bakanımız Sayın Süleyman Soylu ile yaptığımız konuşmamıza başka anlamlar yüklenmesini şaşkınlıkla karşılıyorum."
266,acunilicali,Yayın boyunca milletimizin vermiş olduğu destekten sonra bu yardımı toplamanın büyük mutluluğu içindeyim.Kampanyamıza katılan herkesten Allah razı olsun. Zor şartlardaki kardeşlerimize umut olabildiysek ne mutlu hepimize. https://t.co/RnnTDqCjrA
267,acunilicali,"Bu gurur milletimizin... Dün gece 51 milyon TL olarak bildirilen yardım tutarımız, tüm yapılan banka transferlerinin  AFAD hesaplarına geçmesiyle birlikte 73 milyon TL’ye ulaştı."
268,acunilicali,Depremzede vatandaşlarımız için hazırladığımız #TV8deTekYürek programımız şu an TV8’de başladı. Yardımlaşma kampanyamızın duyurulması için desteklerinizi bekliyorum..
269,acunilicali,Yarın akşam depremzede vatandaşlarımız yararına TV8’de saat 20.00’de bir yardım kampanyası yapacağız. Hepimizin kalbi onlar için atıyor. Hep beraber kenetlenip elimizden gelen desteği verelim.
270,acunilicali,"Elazığ’ın Sivrice ilçesinde meydana gelen ve çevre illerde de hissedilen depremde hayatını kaybedenlere  Allah'tan rahmet, yaralılarımıza acil şifalar dilerim. Dualarımız sizinle.. #Elazığ #Deprem"
271,acunilicali,“Zuhal Topal’la Sofrada” programına karşı açtığımız dava reddedildi başlığıyla çıkan haberler gerçek dışıdır. Dava süreci devam etmektedir. Kamuoyuna saygıyla duyururuz.
272,acunilicali,Dizimizin başlamasına son 1 saat.. Yeni bölüm 21.00’de TV8’de. #DogduğunEvKaderindir https://t.co/vKeypca0ZQ
273,acunilicali,Almanya’yı eleyerek 2020 Tokyo Olimpiyatları’na katılmaya hak kazanan #fileninsultanları’nı gönülden tebrik ediyorum.. https://t.co/5m8xPFmwKQ
274,acunilicali,"@ozg1ozge O Ses canlı yayınlarına seni  ve aileni davet etmek isterim, yeni yıl hediyem olsun sana :)"
275,acunilicali,"@ozg1ozge Sanada mutlu yıllar dilerim, 2020 senin için çok iyi geçer umarım :)"
276,acunilicali,"Bu yılbaşı akşamı da bizi zirveye taşıyan seyircimiz, bu yıl da en güzel yeni yıl hediyesini verdi. Sanatçılarımıza, seyircimize ve emeği geçen herkese teşekkürler.. https://t.co/rC3bADHQzf"
277,acunilicali,#OSesTürkiye yılbaşı özel yayını bu akşam 19.30’da @tv8 ‘de.. Milletimize sağlıklı ve mutlu bir sene diliyorum :) #osesyılbaşı #yılbaşıözel https://t.co/PYFW3LAkzQ
278,acunilicali,"#MasterChefTürkiye büyük finali bu akşam canlı yayınla 19.30’da @tv8 ’de.. Şampiyon kim olacak? Cemre Uyanık mı, Alican Sabunsoy mu? https://t.co/MIdxnOYv9s"
279,acunilicali,İşte @tv8’in yılbaşı özel program tanıtımı. Efsane kadro ile #OSesTürkiye yılbaşı özel programı Salı 19.30’da.. #yılbaşıözel #osesyılbaşı https://t.co/aWPoi2mwcV
280,acunilicali,Yeni dizimizin ilk bölümü bu akşam 20.00'de @tv8 'de.. #DoğduğunEvKaderindir https://t.co/4bHY7eN5Cd
281,acunilicali,#DoğduğunEvKaderindir ilk bölümüyle 25 Aralık Çarşamba 20.00’de TV8’de! https://t.co/FHB03Kcfb9
282,acunilicali,Emek vererek yapılan bir işin aleni bir şekilde kopyalanmasına karşı yaptığımız mücadele devam edecektir. https://t.co/IStomajxKY
283,acunilicali,"25 Kasım Kadına Yönelik Şiddetle Mücadele Günü'nde kadınların şiddet görmediği, sömürülmediği, eşitlik ve saygının olduğu bir Türkiye diliyorum. Kadına şiddet suçtur. Asla seyirci kalma! #25KasımKadınaSiddeteHayır https://t.co/2zeuzLAkeD"
284,acunilicali,Başta Ulu Önder ve Başöğretmenimiz Mustafa Kemal Atatürk olmak üzere tüm öğretmenlerimizin Öğretmenler Günü kutlu olsun. https://t.co/kbmVh3fnVu
285,acunilicali,"Türkiye'nin yetiştirdiği en büyük değerlerden biri olan, Türk tiyatrosunun duayeni, büyük usta #YıldızKenter'e Allah’tan rahmet dilerim. Mekanı cennet olsun. https://t.co/Eh8VnJttoA"
286,acunilicali,Öğrenci kardeşlerimiz adına çok mutlu oldum. Sayın Bakanımıza ve Büyükşehir Belediye Başkanımıza çok teşekkür ediyorum. https://t.co/y1jlbktMGe
287,acunilicali,11 milyon fidan seferberliğinde #GeleceğeNefes olmak için ben de varım... https://t.co/3jFdC9VEOG https://t.co/CjDz9bXzzz
288,acunilicali,"Vefatının 81. yılında Cumhuriyetimizin kurucusu Büyük Önder Gazi Mustafa Kemal Atatürk’ü sevgi, saygı ve minnetle anıyorum. #10kasım https://t.co/wVG92L9CyW"
289,acunilicali,"Cumhuriyetimizin 96. yılında Gazi Mustafa Kemal Atatürk’ü, aziz şehitlerimizi ve gazilerimizi saygı ve rahmetle anıyorum. 29 Ekim Cumhuriyet Bayramımız kutlu olsun. #29ekimcumhuriyetbayramı https://t.co/iw8QN3z3lw"
290,acunilicali,Son ana kadar pes etmeyerek mücadelenizle bizleri gururlandırdınız. Hepinizi tebrik ediyorum... #millitakım #türkiye https://t.co/l1lrhkRh6K
291,acunilicali,"@Erzurumspor Değerli hemşerilerime çok teşekkür ederim, hepiniz sağ olun.. @huseyinunes"
292,acunilicali,"@Fenerbahce İyi dilekleriniz için teşekkürler. Sağ olun, var olun..."
293,acunilicali,"Talihsiz bir trafik kazası geçirdim. Sağlık durumum çok iyi. Arayan soran herkese teşekkürler, sevgiler."
294,acunilicali,#OSesTürkiye yeni sezonu bu akşam 20.00’de @tv8 ‘de başlıyor. Yarışmacılarımıza ve jürimize başarılar diliyorum :) @Hadise @MuratBoz #SedaSayan #BeyazıtÖztürk https://t.co/QGBUt9z0ol
295,acunilicali,Artık yeter! Failinin en ağır şekilde cezalandırılmasını ve kadına şiddetin son bulmasını istiyorum. #EmineBulut https://t.co/fcFP298RrT
296,acunilicali,Böyle bir ortaklık gerçekleşirse bilgiyi anında paylaşacağımızdan şüpheniz olmasın.
297,acunilicali,Kanalımızı başarılı bulan ve doğru bir yatırım olarak görüp ciddi teklifler sunan bazı yatırımcılarla görüştüğümüz doğru. Ancak basında yer aldığı gibi imzalanmış bir satış veya ortaklık anlaşması söz konusu değil.
298,acunilicali,"15 Temmuz’un 3. yılında demokrasimiz ve milletimiz için kendini feda eden kahraman şehitlerimizi saygı, minnet ve rahmetle anıyorum. Sizi hiçbir zaman unutmayacağız. https://t.co/U1U7qBcB51"
299,acunilicali,"Değerli sanatçımız Eşref Kolçak'a Allah’tan rahmet, ailesine ve tüm sevenlerine başsağlığı dilerim. https://t.co/BsWyhLUXXG"
300,acunilicali,"19 Mayıs Atatürk’ü Anma, Gençlik ve Spor Bayramımız kutlu olsun. Milli Mücadele’nin 100. yıl dönümünde Ulu Önderimiz Gazi Mustafa Kemal Atatürk’ü ve tüm şehitlerimizi saygı ve minnetle anıyorum. https://t.co/BJJ4aObeTS"
301,acunilicali,Fenerbahçe #WİNWİN kampanyası için bu akşam saat 20.00'de sevgili Beyazıt Öztürk ile birlikte TV8'deyiz.. https://t.co/cuEJdXa1Yk
302,acunilicali,Teklifimi hiç düşünmeden kabul eden iki değerli dostumla elimizden gelenin en iyisini yaparak Fenerbahçe'ye gönül verenlerin destekleri için aracı olacağız. #Fenerbahçe #WinWin https://t.co/8lElwyO5cN
303,acunilicali,"Taraftarımız ve kulübümüzün, dayanışmanın tarihini yazacağı 2 gece için geri sayım başladı... Pazar gecesi Cem Yılmaz,  Pazartesi gecesi Beyazıt Öztürk ile TV8 ekranlarındayız."
304,acunilicali,"Bu kampanyaya katılanları, hayal ettikleri binlerce ödül bekliyor. Taraftarımızın ve kulübümüzün kazanacağı ‘win-win’ kampanyamızın detaylarını çok yakında vereceğim… Fenerbahçeliler hazır olun, tarih yazacağız! #FENEROL"
305,acunilicali,"başkanımızın da tam desteğiyle özlenen Fenerbahçe için büyük bir kampanyaya başlıyoruz.
12 ve 13 Mayıs akşamı dostum Cem Yılmaz ile birlikte taraftar ve kulüp bütünleşmesinin tarihini yazmak için TV8 ekranlarında olacağız."
306,acunilicali,"Fenerbahçemiz için yakın zamanda yapacağımız destek kampanyası ile ilgili bir açıklama yapmak istiyorum... Geçtiğimiz günlerde yönetimimize gönlünü verdiğim takımımız için, TV8 ekranlarında dünya futbol tarihinin en büyük kampanyasını yapma teklifini götürdüm, https://t.co/i1oVFzb5Gz"
307,acunilicali,"Dışişleri Bakanımız Sayın Mevlüt Çavuşoğlu, Fransız parlamentere hak ettiği cevabı vererek bizi gururlandırdı. Teşekkürler Sayın Bakanım."
308,acunilicali,"Spor camiasının efsane ismi, değerli sporcu Can Bartu’nun vefatından büyük üzüntü duydum. Kendisine Allah’tan rahmet, tüm sevenlerine başsağlığı diliyorum. https://t.co/1Q0PFrAz0A"
309,acunilicali,Survivor’da hangi takımı daha güçlü görüyorsunuz?
310,acunilicali,Survivor'da takımların hangi şekilde yarışması daha zevkli?
311,acunilicali,"Bu akşam 23.30’da #SurvivorPanorama'dayım, iyi seyirler :)"
312,acunilicali,"İstanbul Çekmeköy'de askeri helikopterin düşmesi sonucu şehit olan askerlerimize Allah’tan rahmet, acılı ailelerine sabır diliyorum. Milletimizin başı sağ olsun."
313,acunilicali,"Yeşilçam’ın efsane ismi, büyük sanatçı, güzel insan... Kalbimizde yaşayacaksın. Mekanın cennet olsun. https://t.co/qWkw6TJybW"
314,acunilicali,Survivor Türkiye Yunanistan ilk yarışmacısı belli oldu. MasterChef Türkiye’den tanıdığınız Hakan Kanık.. Kendisine başarılar diliyorum. https://t.co/0obgPfoLwT
315,acunilicali,"Hayvanlara yapılan zulmü lanetliyorum, yüce yargının bu insan müsveddesi için gerekeni yapacağına inanıyorum."
316,acunilicali,#EserYenenlerShow bu akşam 23.15’te TV8’de. @eseryeneler hayırlı olsun Eser’im :) https://t.co/8TjBAfItoL
317,acunilicali,Cumhuriyetimizin kurucusu Ulu Önder Gazi Mustafa Kemal Atatürk’ü ölümünün 80. yılında sevgi ve saygıyla anıyorum. https://t.co/mKOQ58agPs
318,acunilicali,"Fenerbahçe TV’de yeni yayın dönemi bugün başladı. Yöneticimiz Sertaç Komşuoğlu ve tüm ekibe güzel bir dönem  diliyorum. Fenerbahçe TV’nin yenilenen halini ben çok beğendim, izlemenizi tavsiye ederim. @Fenerbahce"
319,acunilicali,"Cumhuriyetimizin 95. yılını gururla kutluyorum, 29 Ekim Cumhuriyet bayramımız kutlu olsun.. https://t.co/vUoUR1ieft"
320,acunilicali,BB Erzurumspor’a destek için bugün Kasımpaşa maçında Erzurum’dayım. @erzurumspor
321,acunilicali,Fox Türkiye Genel Müdürü Cenk Soner’in bu yanlışlığa acil son vermesini bekliyoruz. Formatçıların emeğinin karşılığını ödeyen yapımcı ve kanalları da bu haksızlığa karşı duyarlı olmaya davet ediyoruz.
322,acunilicali,"Üzülerek söylemek isterim ki, Fox TV’de yayınlanan Zuhal Topal’la Sofrada, Yemekteyiz’in açıkça taklididir. Dünyanın en büyük format şirketlerinden ITV de ülkemizde yaşanan bu olaya anlam veremeyerek, bu emek ve fikir hırsızlığına dava açmaya hazırlanıyor."
323,acunilicali,"@atabenli Sevgili kardeşim, ülkemizde 10 yıldır 7 kanal akşam programlarına saat 21.00’de başlıyor. Sevgiler."
324,acunilicali,"#jetsosyete bu akşam TV8’de yeni sezonuna fırtına gibi giriyor.. Müthiş oyuncu kadrosu ve konuk  oyuncu Ozan Güven’li sezon açılışını kaçırmayın, üzülürsünüz :)"
325,acunilicali,"Rıdvan Hocam yine süper bir işe imza attı. Hocayı bundan sonra hem @ridvan8com ’dan, hem de https://t.co/JumexnIbBu web sitesinden takipteyiz."
326,acunilicali,"#Kızım dizisi ikinci haftasında AB ve ABC1 kategorilerinde tüm gün birincisi oldu. Medyapım Ailesi’ne, değerli oyuncularımıza, emeği geçen herkese ve tüm izleyicilerimize teşekkür ederiz. Gelecek Cuma yeni bölümde buluşmak üzere."
327,acunilicali,"Yeni dizimiz #Kızım şu anda TV8’de, iyi seyirler.."
328,acunilicali,"Nicki Minaj mı, Cardi B mi?"
329,acunilicali,@YildizzTilbee Güzel sözlerin için çok teşekkür ederim. Türkiye'nin en sevilen birkaç sanatçısından biri olmanda sanatın kadar yüreğinin de büyük etkisi var. O Ses Türkiye’ye katkılarından dolayı biz teşekkür ederiz.
330,acunilicali,MasterChef Türkiye’nin ilk bölümü  bu akşam 20.00'de TV8'de iyi seyirler. https://t.co/xXjHHaHNVK
331,acunilicali,"15 Temmuz'un 2. yılında, demokrasimizi korumak için canını hiçe sayan şehitlerimizi saygı ve rahmetle anıyorum. Türkiye’mize ve demokrasimize sahip çıkmanın gururunu bugün de, her zaman da yaşayacağız. https://t.co/lUt6D0oH5E"
332,acunilicali,"Yüreğimiz yandı. Tren kazasında ölen kardeşlerimize Allah’tan rahmet, yakınlarına sabır ve yaralılara acil şifalar dilerim."
333,acunilicali,#leyla #eylül #lanetliyoruz https://t.co/pBmEHYcX2v
334,acunilicali,"Değerli çalışma arkadaşımız, genç kardeşim Alper Baycın’ı hain bir saldırı sonucu kaybettik. Yaşadığımız acı ve üzüntüyü kelimelerle tarif edemem. Ailesine ve sevdiklerine başsağlığı ve sabırlar diliyorum. Mekanın cennet olsun Alper Kardeşim. https://t.co/KcA2K1rM9q"
335,acunilicali,"Medya ve sanayi dünyasının öncü isimlerinden değerli büyüğümüz Sayın Erdoğan Demirören’in kaybından büyük üzüntü duydum.
Başta sevgili ağabeyim Yıldırım Demirören olmak üzere tüm ailesine başsağlığı dilerim. Allah rahmet eylesin, mekanı cennet olsun."
336,acunilicali,"Değerli ağabeyimiz Ümit Kayıhan’ı kaybettik. Ailesine ve yakınlarına başsağlığı dilerim. Allah rahmet eylesin, mekanı cennet olsun."
337,acunilicali,Bugün saat 16.30’da Survivor Panorama’da sevgili Öykü ve Semih’in konuğu olacağım. Beklerim :)
338,acunilicali,"Erzurumluları kutluyorum, 4 penaltıyı kurtaran kalecimiz Hakan Cambazoğlu inanmanın, asla pes etmemenin en güzel örneğini gösterdi. Onu ve bütün takımı kutlarım. Başkanımızdan malzemecimize kadar hepsine helal olsun. @erzurumspor"
339,acunilicali,Büyükşehir Belediye Erzurumspor’a bu akşam gönülden başarılar. @erzurumspor
340,acunilicali,"19 Mayıs Atatürk'ü Anma, Gençlik ve Spor Bayramımız kutlu olsun. Ulu Önderimiz Gazi Mustafa Kemal Atatürk'ü sevgi ve saygıyla anıyorum. https://t.co/xNoW47URz5"
341,acunilicali,İnsanlık adına büyük bir utanç günü. Kudüs katliamını lanetliyorum.
342,acunilicali,Yarın sabah 10.45’de Survivor Panorama’da Nur Tuğba Algül ve Hakan Ural’ın canlı yayın konuğuyum. Instagram’dan sorduğunuz sorulara mümkün olduğunca cevap vermeye çalışacağım.
343,acunilicali,"Anketi başlattık, sizce hangisi?"
344,acunilicali,https://t.co/jTwHsJsVoz
345,acunilicali,"Mesleğe ilk başladığım zamanlardan tanıdığım dünya iyisi insan, değerli abim Yemen Ekşioğlu’nu kaybettik. Ailesine ve sevenlerine başsağlığı diliyorum. Allah rahmet eylesin, mekanı cennet olsun."
346,acunilicali,"Yurt dışındaki başarılarımızla dünya ajanslarında haber olurken, bu başarılarımızı ve hedeflerimizi anlatan bir yazıdan olmayan bir şey çıkaranlara sadece gülümsüyorum."
347,acunilicali,"Hakkımızda çıkan kredi yapılandırma haberi  asılsız bir haberdir. Meksika, Romanya, Yunanistan, Kolombiya ve ABD televizyonlarına prodüksiyon yapmaktayız. Bankalarımızdan kredi kullanarak büyümeye devam ediyoruz."
348,acunilicali,23 Nisan TBMM’nin kuruluşunun 98. yılı ve Ulusal Egemenlik ve Çocuk Bayramımız kutlu olsun.
349,acunilicali,Sizce şimdi hangi Survivor takımı daha güçlü?
350,acunilicali,"Akşam Survivor’da tarihi konsey var. Yarışmacılar şok geçirecek, sakın kaçırmayın."
351,acunilicali,"Yine iftiracı odatv'nin sürekli gittiğimi iddia ettiği panamaya da en son 5 yıl önce Survivor çekimi için gitmiştim.
Kaynağı belli olmayan, bu ahlaksızca iftiraları atan odatv hakkında gereken hukuki işlemi başlatmış bulunuyorum."
352,acunilicali,"odatv'nin bu gün yaptığı uydurma ve hayal ürünü bir haber ile şahsımı karalamaya ve itibarımı zedelemeye çalışmıştır.
İftiracı odatv'nin iddialarının aksine televizyonculuk ve yapımcılık dışında bir mesleğim bulunmamaktadır."
353,acunilicali,"Bu akşam olaylı bir Survivor var, bence kaçırmayın :)"
354,acunilicali,"Afrin’deki şehitlerimize Allah’tan rahmet, ailelerine başsağlığı diliyorum. Allah kahraman Türk Silahlı Kuvvetlerimize güç versin, dualarımız onlarla..."
355,acunilicali,"İşte #Survivor2018'in Dominik'ten ilk tanıtımı. Uzun versiyonu bu akşam TV8'de, hayırlı olsun. https://t.co/d7Wax3ixaw"
356,acunilicali,"Sinemamızın efsane ismi, değerli sanatçı Münir Özkul’un vefatından büyük üzüntü duydum. Kendisine Allah’tan rahmet, tüm sevenlerine başsağlığı diliyorum."
